49ca6aecd7673dce0618a516eb722a5e27e89842,2.280789473,48.87644261,2,Jardins
5b10b046c38df9e3f4c262062382a336cadde4f3,2.359977584,48.88469115,1,Jardins
3b74c088a153ac1fcd9b216c4c806f4778e10a54,2.335815423,48.85606066,2,Jardins
733d0ab4a1c3c3d1eaac2db30a1029abdb0df324,2.336742127,48.85688799,2,Jardins
a7e54cc9c1c7739827646d70d70bfdd8493a6e6e,2.336796703,48.84170824,2,Jardins
2f445df52ce379a9a43eb63d449580c23711ba54,2.303922033,48.86163153,3,Jardins
a1d984e8abf13f6790090869570adb6fcdd91b68,2.30266734,48.86274627,1,Jardins
b13ee347eec5701c0527a55c3638274d25bd64a2,2.324423283,48.85239099,3,Jardins
7f878aeea4dc142444e0b81e558e344eeb7e4f00,2.31347605,48.83350454,1,Jardins
01c958061f19897d58bbf2d2b6a02bc0fa6b2592,2.308192774,48.83001417,1,Jardins
62942dadfc12508320c5d63f5c0dc70460c844fa,2.2653804,48.85959958,3,Jardins
25d0bb0441e71db860772f88ab396359c213957d,2.290541036,48.88731022,1,Jardins
7413684465e4c5713e2e890633b388527a7c486b,2.366191614,48.87796313,2,Jardins
ad102bd8101530a84d0b8a75350b53c10391e476,2.363516881,48.8733595,0,Jardins
191260c9871e53f5975386813c107199cb45c898,2.34317083,48.82580887,2,Jardins
e2731508b1584932d8d770ba2ed02e8393b872db,2.3736144,48.88591054,2,Jardins
c0f062af1ff02fafd1b3095391c2febc740d728f,2.395197504,48.871621,0,Jardins
e8c253a016838dacdb536a26ffbdabf1809e1627,2.383579692,48.86835302,2,Jardins
49c734d06ae0792b1e81e188e3cdf760e53c3c2f,2.379126003,48.88893018,3,Jardins
a5b6d505d7a13749dedff6fac1a28c3b84448fbb,2.285614797,48.85101336,2,Jardins
b0dfd6ddf6f6c67e9a6a113efedaa54082482610,2.286053062,48.8488553,2,Jardins
3558c03f39bf364efda5834bfff32039427aad2c,2.325722962,48.88998081,1,Jardins
b1de4672c375ab6794282c0f14d13c169852bc97,2.331240132,48.8237586,2,Jardins
d3c2ecf75da05a5815e576fe48463742a75e935f,2.367154928,48.84771127,1,Jardins
e68ae9538ec6c6313fefaa267bb1d5f85e37cbd7,2.318764864,48.82390124,1,Jardins
7ef5e55c6d649638289ee844b6ac8aaabdc7cb6c,2.331668673,48.89167185,1,Jardins
4d53b7fd879526316984f8f896fc87361a168cb4,2.338432928,48.88789498,2,Jardins
c50bda92408aa686a9e7e92dd4056861565f97fb,2.268562872,48.84467355,2,Jardins
dcc159a0c52a7e9298a86e4223da27ef222b448e,2.256146546,48.83873023,3,Jardins
1938caf9a46a2dd28265acdf9dfd031678f3cc5d,2.357175488,48.83447619,3,Jardins
89daef911a342d592714aab08c6701fc2309f86c,2.338651015,48.88483744,2,Jardins
a8283d3f43e2b420334c19e56b6c26f2cbd33635,2.38552676,48.85209331,1,Jardins
a169242ff32e900744ec2dd64bf57a2a40469c2d,2.312211856,48.85555449,2,Jardins
99b4f99cf56bc3f673fae6997a52f857be816263,2.310848042,48.85749663,2,Jardins
c2b535d8c220ed30b00c4e6a3952b746f5d91c05,2.409351462,48.85535397,2,Jardins
0b73ce44c9f5c5d00a7055943c7766461b4f4c00,2.406195604,48.85952857,2,Jardins
bff213da829c0f00c09457e321e8cc637438f310,2.41147186,48.85164759,2,Jardins
b1614911f9a1728f81fd3da603341209be1d7416,2.323109079,48.8739015,2,Jardins
bc5ee775ce2b68d7e709c8b4cd9ce29a38cb9245,2.388255045,48.85489784,1,Jardins
6016a27d05667563f0d5ac588ef4002d8732c4b7,2.411538816,48.85995685,2,Jardins
a6c43f9d65f76ff2a719ecf7b4303e1dcbbaed4f,2.35984619,48.83613034,3,Jardins
3ed14cf0c04ebd9faa0699e82690565b42a223e6,2.319632997,48.83393727,3,Jardins
24b4348bda03fdb4aa9f5e1772b7975ead7484ef,2.314595357,48.88890009,2,Jardins
a4a6f064c9f39c10120976a5b775c83e4c66d40e,2.410129744,48.86564118,1,Jardins
6e4a3500d0f89ef549ba2e55a56709b4961c6fb7,2.286839885,48.87935906,1,Jardins
d87140992eb9d824c7211235a8d9026576bd163b,2.32708761,48.88541261,1,Jardins
b4048d8fa12f4cad4a08fd73b27796f2f5f0e695,2.320560173,48.83127555,1,Jardins
264050b6a91896652516e638768a777bf97d9ac2,2.361601759,48.86015859,3,Jardins
600ece8ff301c5e2cc54c54f8ce79c603b9bb9e8,2.374224895,48.89993904,3,Jardins
d944b229fb82587926696e53fda8d6950beeab6a,2.270707435,48.83035834,1,Jardins
070803b4aa7c50c6fbc66050159df00e9278b2ef,2.400206431,48.86550324,2,Jardins
0369b0dbe42a892ddbd12cd99ea53a1ac000bc66,2.355262593,48.81868527,2,Jardins
5596874c4af862037a48a82215e64fe6244b85c8,2.377096114,48.87454252,2,Jardins
f3ace610f21e114e4800dba6f18bc9208039f925,2.275271353,48.8406486,2,Jardins
7456872b70059a37d3a518525415c2323abd8917,2.357061032,48.82087919,3,Jardins
dd12b0af127112647b447b7fd55c8b6209f578cb,2.380564461,48.84972125,3,Jardins
8ea5f0f5bd4d51a4191775c67885b04fcd131a7c,2.389033057,48.86910603,2,Jardins
23d9de3f7e73dcafbbf1a17b46f7a6b91ded43ab,2.369211566,48.82533675,2,Jardins
d55f3fb55aa5b43268d323c8ff18af7d74d688c5,2.384473473,48.83360467,1,Jardins
463c6dcb4d0333c74c234297b83ad702b9ecb8e8,2.411808491,48.87177777,3,Jardins
8f46bcf30c350b09a694cc2b4251053ee3d0cc9c,2.320135001,48.83747,1,Jardins
a6263a9226a29e2e54b536a9dbbfaa804e9500ac,2.369360839,48.81064217,2,Cimetière
821ca4e6c2f2d6d00e4a3a6e60f90fcd5fde07be,2.364419375,48.86487922,0,Collèges
7234f97a4161891648b245f68411c730aef28bdf,2.35852392,48.81842088,2,Collèges
6fa0744d96a423d862fd2841a2dc9688a83960ac,2.314995897,48.83432964,2,Collèges
3946b9a6d3d13ee64f80d939da2ba469b24b08a0,2.282207671,48.84641934,1,Collèges
bf36f50c355c80d9cfa567ee253a6764862f7439,2.278435857,48.83856863,2,Collèges
d8edfd67ea2911ff45aaf2fe7e7dbb153fc4e78b,2.307146184,48.84266643,1,Collèges
42c0c09502559e8c106b63a0596aa2bdcf3ba0d9,2.350801945,48.8933862,2,Collèges
d779883f0ccb7bf3a6d35906543c091079e15aaf,2.363466434,48.89326,2,Collèges
41b2edf44b9d14390305e201e690fb456e3a162d,2.379680692,48.88970506,0,Collèges
94c076409b2c084a761596725e321c47e1679f6c,2.39150625,48.84684942,4,Lycées
2d3927a22835bd409735db9ebca5fc0b7c6a3bbd,2.320117268,48.8818738,0,Lycées
959b89d61516409ef1f822db94545c9b64c9731b,2.348300512,48.82960359,2,Halte-garderie
b9ab9d9d1b1999f742b3f67a0def83903e70ad9f,2.397469583,48.86467992,0,Halte-garderie
ef20f4d7303ebe909cae504dad73b8410c607be8,2.411907157,48.86450706,0,Halte-garderie
ef9cef0621089c8ad2ae76258ec30d5a29a885e8,2.406515876,48.86855064,3,Halte-garderie
5b01b816e1fa8e20f1610f564b5d9e7f041192b1,2.296738143,48.86670128,2,Halte-garderie
36efc211b980bc82632cf3e78fa2f52571d4b9b3,2.318855001,48.893205,0,Halte-garderie
54e16089540ed865aea16acce70931975fd88a49,2.355190349,48.88912719,4,Halte-garderie
7f25405318446c0b58a5b8f2cfeeafc10e6b4a2d,2.36419293,48.8935579,0,Halte-garderie
c82c832544d2d1a8cbada5389630ef5c37f5e0c4,2.361766835,48.89065204,1,Halte-garderie
3145c23846d8ea99dc79b1f0b6a6ff572795e731,2.32157578,48.83140622,0,Crèches
56a0f6ce5c846c365d4b2651f79948ac29666367,2.317598977,48.8238759,0,Crèches
746a482fc57da994bcd73b71b7d127a597d18328,2.291149015,48.8396624,0,Crèches
9fda71ee1245afbda29ef28a3b75e17041ec4925,2.276375527,48.84289056,1,Crèches
325c339aa59b8b96e060a82857568b230adbbcb6,2.306257667,48.83907103,1,Crèches
dee7317287831c895a429ef0c61c24ee8c6276e9,2.302674305,48.83213961,0,Crèches
22a03f73ef698b3683f1c2dc939b8cecb618c6f0,2.309465087,48.83769656,1,Crèches
e95320aa26eb3b8e6970762a73fba3a6d1689f1d,2.29555047,48.82977852,0,Crèches
80fa9f22d1f61d8c1142fe102e1aaea04290e539,2.319648011,48.84082338,0,Crèches
63313b11c7bdb96f49b3e119ce51ac9c86e9f2d9,2.296480336,48.84724439,4,Crèches
c01f1478c87a804b59d78fb5d32a877983d9186e,2.352892185,48.8554565,0,Crèches
ae0aaab50ab59849890af09cca34396e6fd9a64f,2.36161283,48.85399738,3,Crèches
cc5e8b4d311f3c0ecb0aa34ceb93c86a0f4f737d,2.35081294,48.84360932,0,Crèches
efb63a7b2514c87ac36bad89bfead4e25a432a4f,2.358661381,48.84014512,0,Crèches
bd2abd15456f63258c53b24e453f09ea0295c1b0,2.346843444,48.8382077,0,Crèches
ec200ac9209880dc0dd1b24b73a30c03e4f8ee81,2.335244689,48.85579911,4,Crèches
b6f410781bbcca0759f38d617d91fe17aa6bd76c,2.370909781,48.86000951,4,Crèches
